transaction_id,amount_kzt,transaction_hour,is_night,device_os,is_new_device,time_on_screen_sec,merchant_category,is_fraud
12407,23000.0,18,0,Android,0,275,Electronics,0
12659,10000.0,12,0,Android,0,148,P2P,0
7776,3900.0,12,0,Android,0,65,Entertainment,0
3460,144000.0,13,0,iOS,1,198,Entertainment,0
6669,6000.0,13,0,Android,0,272,Electronics,0
9558,10000.0,19,0,Android,0,168,Entertainment,0
10709,15000.0,15,0,Android,0,182,Entertainment,0
11717,4000.0,21,0,iOS,0,134,Entertainment,0
1290,200000.0,16,0,Android,0,92,Services,0
9002,50000.0,20,0,Android,0,166,Services,0
9441,2300.0,14,0,Android,0,130,Entertainment,0
1471,30000.0,13,0,Android,0,99,Entertainment,0
3386,10000.0,9,0,Android,0,164,P2P,0
9820,1000.0,20,0,Android,0,13,Entertainment,0
11726,25000.0,12,0,iOS,0,17,Grocery,0
2009,166000.0,18,0,Android,0,258,Services,0
6507,2956.0,14,0,Android,0,161,P2P,0
6929,4000.0,1,1,Android,0,112,P2P,0
10146,10000.0,13,0,Android,0,185,Electronics,0
502,200.0,14,0,Android,0,186,Services,0
5049,300.0,16,0,iOS,0,117,Electronics,0
705,250000.0,11,0,Android,0,213,P2P,0
3667,10000.0,11,0,Android,0,168,Grocery,0
179,22109.868,17,0,iOS,0,101,Grocery,0
198,60000.0,16,0,Android,0,117,Grocery,0
213,14000.0,11,0,Android,0,243,Entertainment,0
251,15500.0,12,0,Web,0,195,Services,0
372,43000.0,15,0,Android,0,131,Entertainment,0
2740,10000.0,15,0,iOS,0,100,Services,0
8300,4000.0,10,0,iOS,0,248,Electronics,0
495,100000.0,11,0,Android,0,247,P2P,0
1097,85000.0,13,0,Android,0,45,Entertainment,0
2223,3000.0,11,0,Android,0,291,Entertainment,0
3564,60000.0,21,0,Android,1,187,Grocery,0
4169,2000.0,9,0,Android,0,157,Entertainment,0
4375,50000.0,14,0,iOS,0,62,Entertainment,0
9311,10000.0,11,0,Android,0,187,Grocery,0
10577,10000.0,18,0,Android,0,201,Services,0
6134,180000.0,13,0,iOS,0,140,Entertainment,0
586,62000.0,16,0,Android,0,18,P2P,0
2217,3000.0,20,0,Android,0,295,Grocery,0
3868,130000.0,10,0,Android,0,250,Electronics,0
7456,500.0,13,0,Android,0,254,Entertainment,0
8663,51800.0,11,0,Android,0,198,Electronics,0
5718,35000.0,11,0,Web,0,66,Entertainment,0
7983,35000.0,2,1,iOS,0,272,Grocery,0
10145,197000.0,20,0,Android,0,94,Grocery,0
10917,80000.0,14,0,iOS,0,284,Entertainment,0
11533,5000.0,10,0,Android,0,36,Electronics,0
4544,136550.0,13,0,Android,0,21,P2P,0
3465,5000.0,9,0,iOS,1,114,Services,0
10712,3700.0,10,0,Android,0,28,Electronics,0
11977,323.0,12,0,Web,0,169,Entertainment,0
3000,50000.0,16,0,iOS,0,226,P2P,0
1709,1000.0,17,0,Android,0,144,Services,0
6228,100.0,17,0,Web,0,34,Services,0
6599,35000.0,19,0,iOS,0,256,Grocery,0
7496,88301.0,19,0,Android,0,67,Services,0
4160,10000.0,14,0,Android,0,214,Entertainment,0
9915,20000.0,15,0,Android,0,67,P2P,0
3904,77000.0,21,0,Android,0,232,P2P,0
4313,2000.0,13,0,iOS,0,170,P2P,0
9253,20000.0,5,1,Android,0,221,Grocery,0
10695,150000.0,14,0,iOS,0,89,Entertainment,0
7551,1000.0,13,0,Android,0,155,Entertainment,0
10907,3000.0,19,0,Android,0,206,P2P,0
11854,10000.0,15,0,Android,0,249,Electronics,0
11942,20000.0,23,1,Web,0,14,Grocery,0
5915,6500.0,20,0,Android,0,30,Entertainment,0
7552,5000.0,12,0,Web,0,209,Grocery,0
7813,10000.0,22,0,iOS,0,193,Entertainment,0
9592,150000.0,16,0,Android,1,52,Electronics,0
12145,4500.0,19,0,Android,0,28,P2P,0
3956,75000.0,15,0,Android,0,193,Services,0
7868,10000.0,14,0,Android,0,69,Grocery,0
10397,75000.0,15,0,Web,0,281,Electronics,0
12299,30000.0,21,0,iOS,0,186,Entertainment,0
12355,10000.0,21,0,Web,0,156,Entertainment,0
12366,1950.0,8,0,Web,0,44,Services,0
2467,80000.0,15,0,Android,1,277,Entertainment,1
7708,12800.0,16,0,Web,0,30,Entertainment,0
11032,16000.0,14,0,iOS,0,22,Entertainment,0
11403,150000.0,17,0,Web,0,109,P2P,0
12779,19974.0,11,0,iOS,0,38,Services,0
5617,345000.0,11,0,Web,0,18,Electronics,0
2325,8000.0,16,0,Android,0,72,Entertainment,0
5984,20000.0,20,0,Android,0,223,P2P,0
5363,20000.0,15,0,Android,0,161,Grocery,0
7990,92000.0,15,0,iOS,0,108,Services,0
8144,35000.0,21,0,Web,0,267,Entertainment,0
8872,345000.0,9,0,Android,0,282,Electronics,0
9653,10000.0,4,1,Android,0,160,Electronics,0
4645,10000.0,19,0,Android,0,64,Entertainment,0
5155,20000.0,10,0,iOS,0,189,Electronics,0
6619,5000.0,18,0,iOS,0,256,Grocery,0
7885,2000.0,23,1,Android,0,66,P2P,0
9271,1000.0,18,0,iOS,0,297,Electronics,0
1169,102000.0,17,0,iOS,0,48,Services,0
5652,304000.0,16,0,Android,0,190,Services,0
9632,17000.0,19,0,Web,0,9,Electronics,0
3902,15000.0,9,0,iOS,0,75,P2P,0
5289,10000.0,19,0,iOS,0,200,Electronics,0
7388,10000.0,21,0,Android,0,186,Electronics,0
7597,10000.0,10,0,iOS,0,251,Entertainment,0
9346,100000.0,12,0,iOS,0,77,Electronics,0
10260,10000.0,16,0,Android,0,212,Entertainment,0
11834,90000.0,16,0,Android,0,70,Grocery,0
1420,60000.0,17,0,iOS,0,246,Entertainment,0
6174,5000.0,12,0,Android,0,90,Electronics,0
5821,20000.0,17,0,iOS,0,156,Services,0
6242,50305.0,22,0,iOS,0,70,Entertainment,0
6715,100000.0,17,0,iOS,0,104,Grocery,0
7612,55306.0,20,0,Android,0,258,Grocery,0
8664,5000.0,16,0,iOS,0,41,Electronics,0
446,21000.0,12,0,Android,0,144,P2P,0
2374,30000.0,12,0,iOS,0,143,Grocery,0
430,200000.0,15,0,Android,0,257,Grocery,0
4225,118000.0,17,0,iOS,0,134,Electronics,0
9364,90000.0,12,0,Android,0,209,Grocery,0
9792,30000.0,18,0,Android,0,126,P2P,0
10,30000.0,11,0,iOS,0,60,Grocery,0
21,2000.0,16,0,iOS,0,97,Grocery,0
181,8000.0,20,0,Android,0,111,Entertainment,0
193,300.0,11,0,Android,0,50,Electronics,0
222,2000.0,22,0,Android,0,214,P2P,0
588,1000.0,18,0,Android,0,160,Electronics,0
648,88000.0,11,0,iOS,1,31,Grocery,1
4226,20000.0,11,0,iOS,0,88,Grocery,0
4590,25000.0,11,0,Web,0,24,Grocery,0
6087,12000.0,20,0,iOS,0,120,Entertainment,0
7355,17000.0,20,0,Android,0,94,Electronics,0
203,1200.0,8,0,Android,0,266,Grocery,0
5930,100.0,13,0,Android,0,187,Grocery,0
8460,50000.0,13,0,iOS,0,59,P2P,0
4283,500.0,13,0,iOS,0,60,P2P,0
7361,130000.0,14,0,iOS,0,232,Grocery,0
1994,1000.0,15,0,Android,0,258,Services,0
8176,10000.0,13,0,iOS,0,170,Services,0
10986,50000.0,15,0,Android,0,10,Grocery,0
12096,1800.0,10,0,iOS,0,242,Services,0
1370,3500.0,16,0,iOS,0,27,Services,0
1630,500.0,9,0,iOS,0,254,Services,0
7235,12000.0,15,0,iOS,0,245,Electronics,0
10306,10000.0,22,0,Android,0,250,Electronics,0
10436,5000.0,18,0,iOS,0,228,Services,0
11956,9000.0,12,0,Android,0,274,Entertainment,0
3287,10000.0,12,0,iOS,0,39,Grocery,0
4263,40000.0,17,0,iOS,0,168,Entertainment,0
8704,2000.0,12,0,iOS,0,279,Entertainment,0
9107,340800.0,19,0,Android,0,258,Electronics,0
1082,5400.0,16,0,Android,0,76,Grocery,0
4060,18000.0,13,0,Android,0,109,Services,0
9639,20000.0,11,0,Web,0,190,Grocery,0
4163,5000.0,13,0,Android,0,221,Services,0
11069,17956.0,0,1,Android,0,32,P2P,0
12126,25000.0,16,0,iOS,0,258,Electronics,0
5347,6500.0,17,0,iOS,0,250,Entertainment,0
11525,7000.0,14,0,Android,0,105,Grocery,0
12469,19500.0,17,0,Web,0,269,Services,0
12509,7000.0,20,0,iOS,0,258,P2P,0
9071,2000.0,13,0,iOS,0,129,Electronics,0
2326,2650.0,18,0,Android,0,120,P2P,0
2430,38000.0,19,0,iOS,0,35,Grocery,0
3566,1000.0,11,0,Web,0,210,Entertainment,0
6409,20000.0,13,0,iOS,0,121,Services,0
8669,3000.0,12,0,Android,1,53,Services,0
9793,15000.0,12,0,iOS,0,212,Electronics,0
11587,5000.0,15,0,Android,0,259,P2P,0
11845,20000.0,12,0,iOS,0,110,Services,0
2016,5000.0,21,0,Android,0,232,Grocery,0
10961,8000.0,19,0,Android,0,172,Services,0
2772,10000.0,19,0,iOS,1,271,Grocery,0
3699,21000.0,11,0,Android,0,128,Electronics,0
5909,12000.0,20,0,iOS,0,299,Services,0
6225,15000.0,8,0,Android,0,111,Grocery,0
9537,273000.0,14,0,Android,0,149,Services,0
10432,15000.0,16,0,iOS,0,123,Grocery,0
5132,1110.0,14,0,iOS,0,127,Grocery,0
5393,20000.0,11,0,Web,0,246,P2P,0
7807,20000.0,16,0,iOS,0,110,Grocery,0
2566,2000.0,13,0,iOS,0,8,Entertainment,0
6966,30000.0,7,0,iOS,0,226,Electronics,0
7878,2000.0,16,0,Android,0,160,P2P,0
326,100000.0,8,0,Android,0,25,Services,0
511,56131.0,11,0,Android,0,168,Services,0
4998,338000.0,18,0,iOS,0,188,Entertainment,0
6770,5000.0,12,0,iOS,0,57,P2P,0
503,100000.0,9,0,Android,0,107,P2P,0
903,52000.0,14,0,Android,1,187,Services,0
7144,10000.0,14,0,Android,0,279,Entertainment,0
20,2600.0,11,0,iOS,0,296,Entertainment,0
448,222000.0,16,0,Android,1,40,P2P,0
1959,94000.0,17,0,Android,0,215,Entertainment,0
5203,2000.0,13,0,Android,0,213,Services,0
7616,195000.0,13,0,iOS,0,177,P2P,1
7774,90000.0,16,0,Android,0,161,Grocery,0
276,5000.0,19,0,Android,0,26,Entertainment,0
284,6000.0,16,0,Android,0,141,Grocery,0
424,7500.0,15,0,iOS,0,178,Electronics,0
1595,50000.0,11,0,Android,0,32,P2P,0
2067,4000.0,16,0,Android,0,51,Entertainment,0
6565,120000.0,14,0,Android,0,186,Grocery,0
2228,5000.0,9,0,Android,0,217,Grocery,0
6041,153000.0,14,0,iOS,0,50,Services,0
9025,15000.0,19,0,Android,0,231,Grocery,0
3397,3500.0,10,0,Android,0,16,Entertainment,0
9503,8400.0,22,0,Android,0,159,P2P,0
7822,15000.0,9,0,iOS,0,229,Entertainment,0
8187,20000.0,13,0,Android,0,240,P2P,0
9600,1650.0,22,0,Android,0,76,P2P,0
1282,10000.0,20,0,Android,0,288,Grocery,0
2986,112000.0,8,0,Android,0,84,Services,0
9116,10000.0,15,0,iOS,0,239,Grocery,0
5252,10000.0,22,0,Android,0,60,Electronics,0
7877,10000.0,16,0,Web,0,91,Grocery,0
7737,48900.0,14,0,iOS,0,75,Entertainment,0
3011,100000.0,9,0,Android,0,200,Services,0
1012,2500.0,15,0,Android,0,225,Entertainment,0
2273,227115.0,17,0,Android,0,278,Entertainment,0
4279,1630.0,12,0,iOS,0,83,Grocery,0
5622,20000.0,15,0,Android,0,281,Grocery,0
6142,132000.0,12,0,Android,0,278,Services,0
6988,2700.0,21,0,Android,0,34,Entertainment,0
9022,3000.0,12,0,iOS,0,132,Electronics,0
10147,88500.0,20,0,iOS,0,204,Electronics,0
10407,40000.0,10,0,Android,0,245,Grocery,0
11631,2000.0,12,0,iOS,0,99,Services,0
4954,10000.0,21,0,iOS,0,246,Services,0
5624,5000.0,18,0,Web,0,169,Entertainment,0
10751,19500.0,23,1,Web,0,289,P2P,0
11341,50000.0,8,0,Android,0,208,P2P,0
5131,100000.0,20,0,Android,0,110,Entertainment,0
6647,25000.0,9,0,Android,0,183,P2P,0
7966,10000.0,18,0,Web,0,229,P2P,0
10259,50000.0,17,0,Android,0,218,P2P,0
12009,7000.0,9,0,iOS,0,89,P2P,0
3700,800.0,15,0,iOS,0,244,Electronics,0
8226,20000.0,13,0,iOS,0,7,Grocery,0
11210,20000.0,0,1,Android,0,198,P2P,0
4310,7000.0,20,0,iOS,0,17,Electronics,0
6700,50000.0,12,0,iOS,0,158,P2P,0
11396,20000.0,9,0,iOS,0,111,Grocery,0
1319,2000.0,16,0,Android,0,19,Entertainment,0
8494,117813.0,15,0,iOS,0,94,Grocery,0
10651,28000.0,2,1,Android,0,21,Entertainment,0
4832,20000.0,12,0,Android,0,16,Services,0
9589,33500.0,8,0,Android,0,97,Grocery,0
3286,10000.0,16,0,Android,0,283,Grocery,0
6071,8000.0,13,0,iOS,0,50,Entertainment,0
6601,2000.0,17,0,iOS,0,41,Services,0
1943,10000.0,6,0,iOS,0,193,Electronics,0
2103,20000.0,19,0,Android,0,53,Electronics,0
2674,107000.0,23,1,iOS,0,167,Electronics,0
4523,115000.0,21,0,Android,0,141,P2P,0
6917,10000.0,19,0,iOS,0,127,P2P,0
9057,50000.0,11,0,iOS,0,7,Grocery,0
10948,20000.0,14,0,iOS,0,244,P2P,0
12056,10000.0,16,0,Android,0,252,Electronics,0
9206,175000.0,15,0,Android,0,273,Entertainment,0
12231,1043.0,12,0,Android,0,30,Electronics,0
11402,3000.0,9,0,Web,0,72,Entertainment,0
12213,273000.0,12,0,iOS,0,188,Services,0
4525,297724.0,14,0,Web,1,165,Services,1
10441,15000.0,9,0,Android,0,95,Grocery,0
12186,7000.5,15,0,Android,0,144,P2P,0
12327,25000.0,22,0,Android,0,223,P2P,0
1384,20000.0,7,0,iOS,0,120,Entertainment,0
7035,220000.0,12,0,iOS,0,272,Grocery,0
7458,5000.0,12,0,Web,0,200,Grocery,0
8612,10000.0,12,0,Android,0,98,Grocery,0
4536,20000.0,14,0,iOS,1,262,Grocery,0
4846,64000.0,9,0,iOS,0,251,P2P,0
281,20000.0,16,0,iOS,0,115,Entertainment,0
531,150000.0,16,0,iOS,0,100,P2P,0
820,2000.0,17,0,iOS,0,69,Services,0
1696,3000.0,19,0,Android,0,95,P2P,0
7827,11500.0,19,0,iOS,0,186,Electronics,0
7880,755.0,14,0,iOS,0,26,Services,0
34,1000.0,16,0,Android,0,181,Services,0
46,10000.0,2,1,Android,1,170,Electronics,0
109,14745.0,10,0,iOS,0,19,Grocery,0
132,35000.0,15,0,Android,0,126,P2P,0
1336,1000.0,19,0,iOS,0,79,Electronics,0
5772,2000.0,20,0,Android,0,170,Entertainment,0
7199,10000.0,1,1,iOS,0,204,Electronics,0
7303,10000.0,23,1,Android,0,62,P2P,0
7566,20000.0,11,0,Android,0,250,Electronics,0
8141,15873.0,23,1,iOS,0,235,P2P,0
351,20000.0,23,1,Android,0,50,P2P,0
851,41900.0,17,0,Android,0,50,Entertainment,0
6672,45000.0,16,0,iOS,1,233,Services,0
4289,44000.0,6,0,Android,0,49,Entertainment,0
6152,115000.0,7,0,Android,0,196,Entertainment,0
8729,15000.0,19,0,iOS,0,250,Entertainment,0
3211,20000.0,0,1,Android,0,48,Grocery,0
747,2100.0,23,1,iOS,0,132,Electronics,0
5322,6650.0,12,0,Android,0,177,Entertainment,0
9663,1000.0,17,0,Android,0,27,P2P,0
1431,1600.0,17,0,Android,0,272,P2P,0
4067,23000.0,10,0,iOS,0,273,Grocery,0
6978,10000.0,13,0,Web,0,77,Services,0
9647,150000.0,18,0,Android,0,146,P2P,0
10403,10000.0,16,0,iOS,0,255,P2P,0
3504,10000.0,15,0,Web,0,262,P2P,0
8294,40000.0,19,0,Android,0,131,P2P,0
4481,7000.0,14,0,Android,0,6,Grocery,0
4636,14000.0,9,0,iOS,0,247,Grocery,0
5978,500.0,18,0,Web,0,83,Services,0
10449,1000.0,20,0,Web,0,128,Entertainment,0
6350,30000.0,19,0,iOS,0,180,Entertainment,0
9974,1800.0,6,0,iOS,0,109,P2P,0
271,72000.0,14,0,Android,0,52,Services,0
297,10000.0,21,0,Android,0,135,P2P,0
3820,10000.0,11,0,Android,1,184,Entertainment,0
3918,5000.0,12,0,Android,0,200,Grocery,0
457,500000.0,15,0,Android,0,119,Entertainment,0
740,5000.0,12,0,iOS,0,295,Entertainment,0
773,5000.0,13,0,Android,0,35,P2P,0
2788,30000.0,20,0,Web,0,53,Grocery,0
4795,6000.0,19,0,iOS,0,257,P2P,0
4898,450.0,16,0,Android,0,199,P2P,0
8246,11500.0,18,0,iOS,0,150,Grocery,0
9839,25000.0,22,0,Android,0,159,Services,0
15,6000.0,11,0,Android,0,36,Grocery,0
79,200000.0,16,0,iOS,0,125,Electronics,0
94,24000.0,13,0,iOS,0,191,Grocery,0
101,2000.0,21,0,Android,0,27,Electronics,0
106,6000.0,21,0,iOS,0,96,Entertainment,0
167,5000.0,14,0,Android,0,183,Electronics,0
177,80000.0,14,0,iOS,0,22,Services,0
230,24000.0,19,0,iOS,0,61,Entertainment,0
2066,30000.0,14,0,Android,0,282,P2P,0
3668,1200.0,20,0,Android,0,185,Entertainment,0
742,4500.0,12,0,Android,0,222,Entertainment,0
579,2027.0,19,0,Android,0,125,Services,0
1493,20000.0,11,0,iOS,0,90,Entertainment,0
2587,400.0,7,0,iOS,0,101,Entertainment,0
5153,300000.0,16,0,iOS,0,91,Entertainment,0
8039,2500.0,20,0,iOS,0,201,Electronics,0
8616,2000.0,11,0,iOS,0,164,Services,0
2743,20144.4,21,0,Android,0,49,Grocery,0
4229,10000.0,15,0,Android,0,261,Entertainment,0
7041,50000.0,16,0,iOS,0,66,Services,0
6303,15000.0,12,0,Web,0,175,P2P,0
7307,36000.0,16,0,iOS,0,239,Services,0
285,5620.0,21,0,iOS,0,76,Grocery,0
603,50000.0,12,0,iOS,0,159,Grocery,0
3975,50000.0,11,0,iOS,0,189,P2P,0
8723,1500.0,11,0,iOS,0,239,Grocery,0
7335,100000.0,18,0,iOS,0,177,P2P,0
9911,51000.0,21,0,iOS,0,81,Electronics,0
11938,3000.0,19,0,Web,0,118,Entertainment,0
2513,1000.0,11,0,iOS,0,131,Grocery,0
3074,100000.0,12,0,Android,0,131,Grocery,0
3490,1160.0,0,1,iOS,0,150,Electronics,0
11429,20000.0,18,0,Android,0,180,Grocery,0
10002,10000.0,19,0,Web,0,223,Services,0
4625,120000.0,16,0,Web,0,228,P2P,0
10132,5000.0,20,0,iOS,0,164,Services,0
10522,1500.0,1,1,Android,0,145,Electronics,0
11549,1300.0,21,0,iOS,0,158,Services,0
11999,242000.0,12,0,Android,0,72,Entertainment,0
1942,5000.0,21,0,iOS,0,94,Electronics,0
3182,10000.0,6,0,Android,0,145,Grocery,0
3441,10000.0,9,0,iOS,0,73,P2P,0
4470,78766.5,10,0,Android,0,114,P2P,0
7236,30000.0,13,0,Android,0,89,Services,0
7971,20000.0,13,0,iOS,0,258,Electronics,0
7130,6000.0,20,0,Android,0,59,P2P,0
11551,800000.0,11,0,Android,0,36,Entertainment,0
6864,50000.0,22,0,iOS,0,13,Electronics,0
10266,80000.0,5,1,iOS,0,262,Electronics,1
11216,1000.0,7,0,iOS,0,223,Entertainment,0
11552,100000.0,18,0,iOS,0,96,P2P,0
11767,220.0,20,0,iOS,0,14,P2P,0
12000,2000.0,8,0,Android,0,194,Grocery,0
12073,35000.0,9,0,iOS,0,264,P2P,0
12185,10000.0,7,0,Android,0,98,Electronics,0
999,5000.0,6,0,Web,0,299,Electronics,0
4521,5000.0,3,1,iOS,0,260,Electronics,0
10392,35000.0,20,0,Android,0,187,P2P,0
6389,9000.0,15,0,Android,0,136,P2P,0
6915,2000.0,22,0,iOS,0,253,Electronics,0
8955,10000.0,20,0,iOS,0,284,P2P,0
9302,5000.0,14,0,Web,0,94,P2P,0
2206,1300.0,22,0,Android,1,19,Services,0
5503,10485.0,16,0,iOS,1,222,Entertainment,0
5862,5000.0,10,0,Android,0,145,Entertainment,0
6809,301257.0,16,0,Android,0,9,Entertainment,1
7129,10000.0,16,0,Android,0,153,Electronics,0
11290,50000.0,7,0,iOS,1,273,Electronics,0
4884,96000.0,5,1,Android,0,205,P2P,0
6443,10000.0,15,0,Android,0,61,Grocery,0
8548,15500.0,17,0,iOS,0,222,Grocery,0
10265,7000.0,13,0,iOS,0,185,P2P,0
10612,30000.0,14,0,Android,0,62,Entertainment,0
11644,20000.0,11,0,Android,0,45,Electronics,0
3704,2000.0,1,1,Android,0,251,Entertainment,0
6073,4900.0,22,0,iOS,0,174,Electronics,0
6971,35000.0,12,0,iOS,0,236,Electronics,0
7973,2000.0,11,0,iOS,0,125,P2P,0
10181,2300.0,13,0,Android,0,161,Grocery,0
11331,10040.0,18,0,Android,0,73,Entertainment,0
11823,2500.0,23,1,iOS,0,229,Services,0
12160,14000.0,15,0,Web,0,285,Electronics,0
12293,5000.0,17,0,iOS,0,113,Electronics,0
12534,30000.0,0,1,iOS,0,49,Electronics,0
615,6000.0,7,0,Android,0,254,Electronics,0
1144,3950.0,16,0,Android,0,200,Services,0
3512,5000.0,12,0,Android,0,207,P2P,0
1804,19900.0,14,0,iOS,0,194,Entertainment,0
6567,240.0,18,0,Android,0,225,Grocery,0
7358,127000.0,6,0,iOS,1,298,Entertainment,0
7619,105500.0,13,0,Android,0,49,P2P,0
7724,100000.0,15,0,Android,0,115,P2P,0
11695,5000.0,16,0,Android,0,29,Electronics,0
693,5000.0,20,0,Android,0,265,Entertainment,0
6250,1000.0,19,0,Android,0,236,Services,0
10408,9000.0,10,0,Android,0,159,Services,0
11001,6000.0,8,0,Web,0,109,Grocery,0
11079,61000.0,10,0,iOS,0,209,Services,0
11413,1500.0,0,1,Android,0,82,P2P,0
1991,10000.0,18,0,iOS,0,181,Electronics,0
8386,54000.0,15,0,Web,0,201,Services,0
11595,2300.0,18,0,Android,0,64,P2P,0
1627,15000.0,17,0,Android,0,53,Entertainment,0
2618,4000.0,14,0,iOS,0,259,P2P,0
4054,30000.0,19,0,iOS,0,93,P2P,0
7441,1000.0,7,0,iOS,0,245,Electronics,0
7701,2000.0,13,0,Android,0,227,Entertainment,0
8070,5000.0,18,0,Android,0,244,Grocery,0
9299,2000.0,18,0,Web,0,107,Electronics,0
9395,2000.0,20,0,Android,1,267,Electronics,0
2887,25000.0,8,0,Android,0,123,P2P,0
5566,20000.0,20,0,Android,0,261,Services,0
5358,10000.0,14,0,Android,0,216,Services,0
6664,30000.0,20,0,Android,0,163,Services,0
1852,65.0,21,0,Android,0,228,P2P,0
77,24989.04,13,0,Android,0,259,Entertainment,0
96,38000.0,17,0,Android,0,57,Entertainment,0
161,500000.0,23,1,iOS,0,143,P2P,0
577,17775.0,2,1,Android,0,92,Grocery,0
2118,8000.0,18,0,iOS,0,139,Services,0
4486,10000.0,19,0,iOS,0,199,Grocery,0
231,69000.0,20,0,Android,0,160,P2P,0
5309,100000.0,20,0,iOS,1,97,Entertainment,0
5519,13000.0,19,0,Android,0,187,P2P,0
2629,1500.0,13,0,Android,0,47,Grocery,0
3556,34000.0,16,0,Android,0,192,Entertainment,0
10273,5000.0,21,0,iOS,0,188,Entertainment,0
6766,9500.0,11,0,Web,0,47,P2P,0
9360,100000.0,23,1,Web,0,267,Grocery,0
10015,5000.0,19,0,iOS,0,50,P2P,0
672,5000.0,23,1,iOS,0,226,P2P,0
901,52000.0,9,0,Android,0,227,Services,0
1185,50000.0,23,1,iOS,0,259,Grocery,0
1232,80000.0,12,0,Android,0,141,Grocery,0
1331,6000.0,16,0,iOS,0,200,Grocery,0
2218,200.0,2,1,Android,0,213,P2P,0
2785,47000.0,14,0,iOS,0,91,Services,0
1629,1460.0,18,0,Android,0,233,P2P,0
3701,3000.0,23,1,Web,0,71,Grocery,0
5501,20000.0,15,0,iOS,1,22,P2P,0
1889,200000.0,15,0,Android,1,5,Services,0
6176,10000.0,20,0,iOS,0,71,P2P,0
6546,340999.0,15,0,Android,0,69,Grocery,0
9252,59000.0,19,0,Android,0,235,Electronics,0
11899,99500.0,10,0,Android,0,70,Electronics,0
4575,40000.0,12,0,Android,0,14,Grocery,0
7758,13600.0,21,0,iOS,0,162,P2P,0
1424,4000.0,19,0,Android,0,159,P2P,0
9350,70000.0,20,0,Android,1,208,Grocery,0
3756,100000.0,13,0,iOS,0,222,Electronics,0
6392,15000.0,17,0,iOS,0,245,Entertainment,0
8755,100000.0,18,0,Android,0,239,Entertainment,0
11822,30000.0,19,0,Android,0,112,Grocery,0
11902,38900.0,17,0,Android,0,41,Services,0
12427,10000.0,11,0,Android,0,71,Entertainment,0
12478,20000.0,18,0,Android,0,283,Electronics,0
12620,10000.0,18,0,iOS,0,66,Grocery,0
12818,20000.0,15,0,iOS,0,95,P2P,0
12918,5000.0,19,0,iOS,0,99,Entertainment,0
692,1300.0,13,0,iOS,0,99,P2P,0
1098,3000.0,20,0,iOS,0,69,Electronics,0
3044,99000.0,13,0,iOS,0,284,Electronics,0
3459,77000.0,20,0,Android,0,8,Services,0
7254,5000.0,9,0,Android,0,92,Entertainment,0
2841,10000.0,18,0,Android,0,120,Electronics,0
3671,10000.0,21,0,Android,0,86,P2P,0
2589,55000.0,10,0,iOS,0,80,Services,0
2945,200000.0,8,0,iOS,0,282,P2P,0
5933,10000.0,10,0,Android,0,223,Grocery,0
7203,20000.0,10,0,iOS,1,199,Services,0
10794,265000.0,17,0,Android,0,95,Grocery,0
11458,10500.0,22,0,Web,0,290,Grocery,0
2773,4000.0,12,0,Android,1,71,Electronics,0
7546,200.0,19,0,Android,0,26,Entertainment,0
7861,15000.0,21,0,Web,0,64,P2P,0
4055,50000.0,12,0,iOS,0,68,Entertainment,0
7389,10000.0,20,0,iOS,0,298,Entertainment,0
7650,30000.0,10,0,Android,0,151,Entertainment,0
10304,5000.0,12,0,Android,0,292,P2P,0
1902,5180.0,10,0,Android,0,60,Electronics,0
2268,60000.0,12,0,iOS,0,123,Electronics,0
2582,211000.0,7,0,iOS,0,165,Electronics,0
3246,10000.0,12,0,Android,0,143,Grocery,0
6454,500.0,17,0,iOS,0,41,Entertainment,0
465,3000.0,10,0,Android,0,258,Grocery,0
4327,60000.0,15,0,Android,0,277,Grocery,0
598,25000.0,18,0,iOS,0,160,Entertainment,0
9268,500.0,23,1,iOS,0,228,Entertainment,0
8,2000.0,13,0,Android,0,48,Grocery,0
107,31000.0,23,1,Android,0,112,P2P,0
156,65000.0,10,0,Android,0,87,Electronics,0
174,15000.0,18,0,Android,0,45,P2P,0
196,11000.0,1,1,iOS,0,134,Services,0
327,30000.0,7,0,iOS,1,213,P2P,0
268,5000.0,20,0,iOS,0,75,Grocery,0
2532,100000.0,16,0,Web,0,111,Services,0
4176,52999.0,23,1,iOS,0,180,Electronics,0
6193,30000.0,17,0,iOS,0,94,Grocery,0
505,30000.0,10,0,iOS,0,283,Entertainment,0
614,3000.0,22,0,Android,0,19,Entertainment,0
1393,20000.0,12,0,iOS,0,258,P2P,0
4854,152000.0,19,0,iOS,0,79,Electronics,0
7044,20000.0,11,0,iOS,0,73,Grocery,0
1329,8500.0,22,0,Android,0,80,Grocery,0
4943,70000.0,11,0,Android,0,79,Entertainment,0
6503,4000.0,18,0,iOS,0,239,Electronics,0
2474,30000.0,22,0,iOS,0,97,Services,0
2985,35000.0,11,0,Android,0,10,P2P,0
2371,385.0,10,0,Web,0,58,Services,0
2684,50000.0,23,1,Web,0,9,Electronics,0
4945,4000.0,22,0,iOS,1,233,Grocery,0
5095,3000.0,17,0,Android,0,191,Electronics,0
2008,1000.0,21,0,iOS,0,90,Services,0
3965,7000.0,14,0,Android,1,297,P2P,0
4554,30000.0,14,0,Android,1,215,Electronics,0
